"term_id","termino","area","definicion_corta","definicion_tecnica","ejemplo","no_confundir_con","relaciones","nivel_confianza","fuentes","version","fecha_revision"
"PSY-01678","Historia alternativa","Psicoterapia","Construcción de narrativas que resaltan recursos y excepciones","En psicoterapia, construcción de narrativas que resaltan recursos y excepciones. Relevante para historia alternativa en psicoterapia.","El terapeuta utiliza historia alternativa para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01679","Terapia breve centrada en soluciones","Psicoterapia","Intervención orientada a construir soluciones más que analizar problemas","En psicoterapia, intervención orientada a construir soluciones más que analizar problemas. Relevante para terapia breve centrada en soluciones en psicoterapia.","El terapeuta utiliza terapia breve centrada en soluciones para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01680","Pregunta milagro","Psicoterapia","Invitación a imaginar cómo sería la vida sin el problema","En psicoterapia, invitación a imaginar cómo sería la vida sin el problema. Relevante para pregunta milagro en psicoterapia.","El terapeuta utiliza pregunta milagro para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01681","Pregunta de escala","Psicoterapia","Evaluación subjetiva del progreso en una escala numérica","En psicoterapia, evaluación subjetiva del progreso en una escala numérica. Relevante para pregunta de escala en psicoterapia.","El terapeuta utiliza pregunta de escala para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01682","Excepciones al problema","Psicoterapia","Momentos en que el problema no ocurre o es menos intenso","En psicoterapia, momentos en que el problema no ocurre o es menos intenso. Relevante para excepciones al problema en psicoterapia.","El terapeuta utiliza excepciones al problema para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01683","Circularidad sistémica","Psicoterapia","Causalidad recíproca en las interacciones del sistema familiar","En psicoterapia, causalidad recíproca en las interacciones del sistema familiar. Relevante para circularidad sistémica en psicoterapia.","El terapeuta utiliza circularidad sistémica para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01684","Prescripción del síntoma","Psicoterapia","Indicación paradójica de aumentar el síntoma para controlarlo","En psicoterapia, indicación paradójica de aumentar el síntoma para controlarlo. Relevante para prescripción del síntoma en psicoterapia.","El terapeuta utiliza prescripción del síntoma para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01685","Reencuadre terapéutico","Psicoterapia","Ofrecer una interpretación alternativa positiva del problema","En psicoterapia, ofrecer una interpretación alternativa positiva del problema. Relevante para reencuadre terapéutico en psicoterapia.","El terapeuta utiliza reencuadre terapéutico para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01686","EMDR","Psicoterapia","Desensibilización y reprocesamiento por movimientos oculares para trauma","En psicoterapia, desensibilización y reprocesamiento por movimientos oculares para trauma. Relevante para emdr en psicoterapia.","El terapeuta utiliza emdr para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01687","Reprocesamiento adaptativo","Psicoterapia","Integración de recuerdos traumáticos mediante estimulación bilateral","En psicoterapia, integración de recuerdos traumáticos mediante estimulación bilateral. Relevante para reprocesamiento adaptativo en psicoterapia.","El terapeuta utiliza reprocesamiento adaptativo para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01688","Factores terapéuticos grupales","Psicoterapia","Elementos curativos del proceso grupal según Yalom","En psicoterapia, elementos curativos del proceso grupal según Yalom. Relevante para factores terapéuticos grupales en psicoterapia.","El terapeuta utiliza factores terapéuticos grupales para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01689","Universalidad terapéutica","Psicoterapia","Descubrimiento de que otros comparten problemas similares","En psicoterapia, descubrimiento de que otros comparten problemas similares. Relevante para universalidad terapéutica en psicoterapia.","El terapeuta utiliza universalidad terapéutica para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01690","Prevención de recaídas","Psicoterapia","Estrategias para mantener los logros terapéuticos a largo plazo","En psicoterapia, estrategias para mantener los logros terapéuticos a largo plazo. Relevante para prevención de recaídas en psicoterapia.","El terapeuta utiliza prevención de recaídas para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01691","Análisis funcional","Psicoterapia","Identificación de antecedentes y consecuencias de una conducta","En psicoterapia, identificación de antecedentes y consecuencias de una conducta. Relevante para análisis funcional en psicoterapia.","El terapeuta utiliza análisis funcional para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01692","Terapia basada en la evidencia","Psicoterapia","Intervenciones con respaldo empírico de eficacia demostrada","En psicoterapia, intervenciones con respaldo empírico de eficacia demostrada. Relevante para terapia basada en la evidencia en psicoterapia.","El terapeuta utiliza terapia basada en la evidencia para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01693","Eficacia terapéutica","Psicoterapia","Resultados positivos de un tratamiento en condiciones controladas","En psicoterapia, resultados positivos de un tratamiento en condiciones controladas. Relevante para eficacia terapéutica en psicoterapia.","El terapeuta utiliza eficacia terapéutica para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01694","Efectividad terapéutica","Psicoterapia","Resultados positivos de un tratamiento en condiciones clínicas reales","En psicoterapia, resultados positivos de un tratamiento en condiciones clínicas reales. Relevante para efectividad terapéutica en psicoterapia.","El terapeuta utiliza efectividad terapéutica para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01695","Factores comunes en psicoterapia","Psicoterapia","Elementos compartidos por distintos enfoques que contribuyen al cambio","En psicoterapia, elementos compartidos por distintos enfoques que contribuyen al cambio. Relevante para factores comunes en psicoterapia en psicoterapia.","El terapeuta utiliza factores comunes en psicoterapia para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01696","Efecto Dodo","Psicoterapia","Hallazgo de que diferentes terapias producen resultados similares","En psicoterapia, hallazgo de que diferentes terapias producen resultados similares. Relevante para efecto dodo en psicoterapia.","El terapeuta utiliza efecto dodo para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01697","Terapia asistida por tecnología","Psicoterapia","Intervenciones psicológicas mediadas por plataformas digitales","En psicoterapia, intervenciones psicológicas mediadas por plataformas digitales. Relevante para terapia asistida por tecnología en psicoterapia.","El terapeuta utiliza terapia asistida por tecnología para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01698","Realidad virtual terapéutica","Psicoterapia","Uso de entornos virtuales inmersivos con fines clínicos","En psicoterapia, uso de entornos virtuales inmersivos con fines clínicos. Relevante para realidad virtual terapéutica en psicoterapia.","El terapeuta utiliza realidad virtual terapéutica para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01699","Telepsicología","Psicoterapia","Prestación de servicios psicológicos a distancia mediante tecnología","En psicoterapia, prestación de servicios psicológicos a distancia mediante tecnología. Relevante para telepsicología en psicoterapia.","El terapeuta utiliza telepsicología para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01700","Contrato de contingencias","Psicoterapia","Acuerdo escrito sobre conductas objetivo y sus consecuencias","En psicoterapia, acuerdo escrito sobre conductas objetivo y sus consecuencias. Relevante para contrato de contingencias en psicoterapia.","El terapeuta utiliza contrato de contingencias para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01701","Modelado terapéutico","Psicoterapia","Aprendizaje de conductas mediante observación del terapeuta o modelos","En psicoterapia, aprendizaje de conductas mediante observación del terapeuta o modelos. Relevante para modelado terapéutico en psicoterapia.","El terapeuta utiliza modelado terapéutico para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01702","Ensayo conductual","Psicoterapia","Práctica de habilidades nuevas en sesión mediante role-playing","En psicoterapia, práctica de habilidades nuevas en sesión mediante role-playing. Relevante para ensayo conductual en psicoterapia.","El terapeuta utiliza ensayo conductual para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01703","Automonitoreo","Psicoterapia","Registro sistemático de la propia conducta para aumentar la conciencia","En psicoterapia, registro sistemático de la propia conducta para aumentar la conciencia. Relevante para automonitoreo en psicoterapia.","El terapeuta utiliza automonitoreo para facilitar el cambio.","","","alto","Lambert (2013). Handbook of Psychotherapy.","2.0.0","2026-03-29"
"PSY-01704","Aprendizaje por descubrimiento","Psicología Educativa","Adquisición de conocimiento mediante exploración activa y autónoma","En psicología educativa, adquisición de conocimiento mediante exploración activa y autónoma. Relevante para aprendizaje por descubrimiento en psicología educativa.","El orientador implementa estrategias de aprendizaje por descubrimiento para apoyar al alumno.","","","alto","Woolfolk (2020). Educational Psychology.","2.0.0","2026-03-29"
